SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_pred,Err_joback_des
CC1C(=O)OC1(C)N,33.5538,31.165977478027344,0.07116399698313333,33.445840809272916,0.06816582498991851,0.0032278808998323894
CCCCC(C)C#N,33.5538,34.060489654541016,0.015100812859974519,39.68554485270107,0.14174065693285307,0.15450826933232165
CCN(CO)C(C)OC,33.5538,41.27296447753906,0.23005336139391244,45.00355809057649,0.08289552584995706,0.2544189521089002
Cc1ncnnc1C=O,33.5538,27.269933700561523,0.1872773366783637,29.892185472556957,0.08772365521426452,0.12249403881173744
C#CC1=CC(C)CC1O,33.5538,35.18756103515625,0.04869079016851288,36.69349915548498,0.041041006036177385,0.08556554233709954
CC1CN(C)C(CN)N1,33.5538,38.09645080566406,0.13538409377370253,41.74086529267068,0.08731046808573326,0.19614028686914284
CC1CC2CNC2(O)N1,33.5538,34.870609283447266,0.03924471396525171,33.90322862901741,0.028533584957801984,0.01030664757156308
CC1CCC1C(=N)N,33.5538,32.353721618652344,0.035765796462625954,33.73336308668355,0.040898426417964574,0.005323011708679427
CC1C2CCCCC1N2,33.5538,33.808395385742195,0.007587676678712543,37.03898069088857,0.08722122598641294,0.09409494067815717
CC12CCCC(CC1)O2,33.5538,33.53368377685547,0.0005995214594035178,35.931886293416945,0.06674301752426642,0.06618317429810607
OC12CCC3CC1C3C2,33.5538,30.84628677368164,0.08069170187336044,33.42774641494317,0.07722505756797127,0.0037709268070934233
C#CC12C(O)C1C2O,33.5538,29.839519500732425,0.11069626984924452,29.33782286531128,0.017100677092653137,0.14370449893450157
C#CC1CC(C)N1C,33.5538,32.948863983154304,0.01802883777234488,35.851042338898736,0.08095101749930267,0.06407742115788369
CC1CC2COCCN12,33.5538,31.981054306030273,0.046872357049566035,36.26539676119472,0.11813857941156869,0.07477091120911783
N#CCCC1CNC1O,33.5538,33.21455764770508,0.010110400380729584,35.6489015017008,0.06828664422884331,0.05877043649159398
C=C1C(=O)CC1OC,33.5538,28.821990966796875,0.14102155443506031,31.33056362383701,0.08006790708136365,0.07096062499403953
CC#CCC(=O)CC=O,33.5538,35.068084716796875,0.045130051344314866,36.19397461599752,0.031107108604287056,0.07294514194720618
CCCC1CNC12CC2,33.5538,37.4219970703125,0.11528342751975924,38.15733095230235,0.01927110370767386,0.12064604199011934
O=CC1=CCOCCO1,33.5538,29.44958877563477,0.12231732991092625,31.932789794303584,0.07776335968966255,0.050763187812221354
CN1C(=O)NC1(N)N,33.5538,31.069751739501953,0.07403180147995307,31.62235368223695,0.01747504149399887,0.06107851228189859
CC1C=NOC=NC1=N,33.5538,30.547836303710934,0.08958638652817459,30.25503101347751,0.009677904150982042,0.10903208081502254
CC1=CC(C#N)C1C,33.5538,30.15450096130371,0.10130891400366847,32.46169259735912,0.07107428638034438,0.03364295929318645
CC1COCC=C(N)C1,33.5538,35.99480438232422,0.0727489697835779,37.83642602958279,0.04867324534877263,0.11318791120055505
N#CCC1=NCC(=O)C1,33.5538,29.04545974731445,0.1343615403526739,30.623522313742264,0.051531060021781386,0.09568715369305447
CC1CC(=O)CC=CN1,33.5538,33.37718963623047,0.005263498136411785,33.46668935453399,0.002674292558651199,0.0026029059684749088
C#CC1CCC1OCC,33.5538,36.80643081665039,0.09693777803558427,39.69375506420016,0.07274001270174238,0.15468314988767062
O=CC1C=CCCCN1,33.5538,32.27906036376953,0.03799091716081252,33.3260015474452,0.03141514538385809,0.006835457059872336
CCC#CC1(C)CC1,33.5538,33.33278274536133,0.006586951541663668,34.64097238407204,0.037764229716375455,0.03138400308219765
CC1CCC(C)(C=O)C1,33.5538,36.92556381225586,0.10048828485166678,38.64392227267843,0.04446646094300487,0.1317185723737258
CC1OC1=CO,33.5538,23.76912498474121,0.2916115317865277,23.055415759048163,0.030956250503222902,0.45535436665598705
CC1CCC(CCO)C1,33.5538,38.11108016967773,0.13582009100840234,41.27856073401103,0.07673427823086601,0.18713735645454066
C#CC1CCC(=C)C1O,33.5538,34.030715942382805,0.01421347037840155,36.815086115189914,0.0756312280268788,0.0885855897494235
CC12CCCC1OC2O,33.5538,33.75166702270508,0.005897007871092859,35.20459100503551,0.0412708666924326,0.046891355868880456
CC1=CCN(C=O)CO1,33.5538,31.18548583984375,0.07058259154421412,34.10967290192082,0.0857289681576629,0.016296635371414292
CONN(C=O)CC=O,33.5538,32.805740356445305,0.022294334577743505,37.26650841791621,0.11969911458961224,0.0996258725470317
OC1CCC2CNC1C2,33.5538,31.769670486450195,0.05317220444628648,34.66916033628389,0.08363311432146679,0.03217154166599693
C#CCC=CC1C=CC1,33.5538,32.736801147460945,0.024348921807338213,35.75386582479766,0.08438429265582184,0.061533648852923874
Cc1ccoc1CC=N,33.5538,31.54502868652344,0.05986717788973425,33.281795348752766,0.052183683122563586,0.008172775789195215
N=C1NCC=NNC1=O,33.5538,27.74578666687012,0.1730955460523066,26.81419127877687,0.03474262484397942,0.2513448438982926
N#CC(=O)CCCCO,33.5538,35.038265228271484,0.04424134459499317,37.47064262223238,0.064914216136707,0.10453097006423924
CC(=O)C1CCC1C=N,33.5538,33.838577270507805,0.008487183881045067,34.16975617940908,0.009692164824425718,0.018026355709855904
OC1CC=CC2(O)OC12,33.5538,32.01430511474609,0.04588138706357875,31.000554432903755,0.03270105004207101,0.08236128720285893
C1CCCC2CC2CC1,33.5538,34.700618743896484,0.03417850568032479,36.70001119903996,0.05447934182635293,0.08572779942700025
N=C1NCCC(=O)C1=O,33.5538,28.892208099365234,0.1389288813974801,27.620794560692293,0.04603102694526811,0.21480212766040732
CC1CCC=C(O)C1C,33.5538,37.44237518310547,0.11589075404590435,38.778348340124516,0.03445152292978649,0.13472849060769818
COC1CCC(=N)OC1,33.5538,34.90038681030273,0.04013217013580375,34.85926214990308,0.001179734104032387,0.03744950608217932
OCCC=C1CC1CO,33.5538,37.63423156738281,0.12160862755881033,38.407338686271615,0.0201291509730442,0.12637008582962478
CCC(C=O)CCOC,30.458000000000002,39.15491104125977,0.2855378239299943,44.29503861804303,0.11604296411403264,0.31238348694895784
C#CC12CCCOC1C2,30.458000000000002,32.006710052490234,0.05084739813809955,33.847037108777364,0.05437188048019388,0.10012802886957872
COC1C=C(C#N)NC1,30.458000000000002,30.862529754638672,0.013281560005209584,33.11783328668415,0.06809936847385127,0.08031423021123797
CC1CC2=C1C21CC1,30.458000000000002,28.58964729309082,0.061341936663903675,29.432438548478608,0.028634774994929946,0.03484459671366261
O=CC1CC2(OO)CC12,30.458000000000002,31.243144989013672,0.02577795616959989,32.43335744573864,0.03669717076673945,0.060905117487248604
NCCc1cc(F)no1,30.458000000000002,29.717458724975586,0.0243135227206124,33.80347818681382,0.12087571105130011,0.09896846023729101
CC12CC(CNC1=O)O2,30.458000000000002,29.802064895629886,0.02153572474785329,31.450187303614438,0.052404215977281,0.03154789807882665
N#CCC=CC1C=CN1,30.458000000000002,30.48393249511719,0.0008514181862626926,32.20905577712698,0.05356019418721581,0.054365324747286586
C#CC1CC(C)CC1N,30.458000000000002,39.73036193847656,0.3044310834091721,40.61933668347864,0.021885506204330975,0.25016008416532376
CC1CNC2C(N)C12O,30.458000000000002,35.77804946899414,0.17466837838972166,36.485840443423484,0.019399059082300017,0.16521040409554252
N#CCC12CC1C1CC12,30.458000000000002,31.005939483642575,0.01799000208951933,32.58308884187672,0.048403924068952935,0.06522060729692072
CCCC(=O)CC=N,30.458000000000002,32.509239196777344,0.06734648357664147,34.5843292273682,0.06000087545282622,0.11931210810076494
O=CC1CCCCC1O,30.458000000000002,33.786888122558594,0.10929437660248853,35.73647805096557,0.05455461855045066,0.14770560331764285
CC1=CN=CC1(C)CO,30.458000000000002,33.78961563110352,0.10938392642667008,36.10388174830533,0.06410020211498263,0.15637880125093018
COC1N=CCNC1=O,30.458000000000002,31.167667388916016,0.023299868307702976,31.86156333958098,0.02177846527081583,0.04405192942423382
C#CC1CCCCCO1,30.458000000000002,34.38671112060547,0.12898782325187047,36.39200660449276,0.055102635743084445,0.1630579667942843
N=CCOCOC1OO1,30.458000000000002,29.61029624938965,0.02783189147712752,33.76781702020141,0.12312080370266607,0.09801690817683983
CC1OCNC1C#N,30.458000000000002,28.37656021118164,0.06833803233365153,30.12934918361083,0.05817546744032021,0.010907995867628764
C#CC1C2CC1(O)C2,30.458000000000002,30.5698356628418,0.003671799292199044,30.065118153692687,0.016787477985917128,0.013067696734099148
N#CCNCCC1=CC1,30.458000000000002,32.62872314453125,0.07126939209834039,36.686256077763765,0.11060089982013353,0.16977082819685238
CC12CCC1(O)N2,30.458000000000002,27.4217472076416,0.09968654515589984,25.381138125407972,0.08039864375470472,0.20002498900984272
